,Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,Current_Season_Week_Ending_Label,COVID_season,suppression_flag
45523,COVID,State,Ohio,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,12.5,14.5063,66,01/17/2026 12:00:00 AM,2024-2025,0
45524,COVID,State,Iowa,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,22.0,6.3093,250,01/17/2026 12:00:00 AM,2024-2025,0
45525,COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,12.9,4.3967,364,01/17/2026 12:00:00 AM,2024-2025,0
45526,COVID,State,Iowa,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,23.6,1.6229,4319,01/17/2026 12:00:00 AM,2024-2025,0
45527,COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,29.8,1.469,8756,01/17/2026 12:00:00 AM,2024-2025,0
45528,COVID,State,Kansas,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,54.2,12.0218,57,01/17/2026 12:00:00 AM,2024-2025,0
45529,COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,29.8,1.469,8756,01/17/2026 12:00:00 AM,2024-2025,0
45530,COVID,State,Kansas,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,23.0,2.3534,3519,01/17/2026 12:00:00 AM,2024-2025,0
45531,COVID,State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,24.4,1.7563,17601,01/17/2026 12:00:00 AM,2024-2025,0
45532,COVID,State,Kentucky,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,48.3,13.3148,95,01/17/2026 12:00:00 AM,2024-2025,0
45533,COVID,State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,8.0,2.9667,371,01/17/2026 12:00:00 AM,2024-2025,0
45534,COVID,State,Kentucky,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,8.6,7.509299999999999,95,01/17/2026 12:00:00 AM,2024-2025,0
45535,COVID,State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,7.1,5.9756,108,01/17/2026 12:00:00 AM,2024-2025,0
45536,COVID,State,Kentucky,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,28.7,12.7151,95,01/17/2026 12:00:00 AM,2024-2025,0
45537,COVID,State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,26.4,2.1729,3253,01/17/2026 12:00:00 AM,2024-2025,0
45538,COVID,State,Kentucky,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,14.5,1.9272,3279,01/17/2026 12:00:00 AM,2024-2025,0
45539,COVID,State,South Carolina,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,15.9,1.1078,9735,01/17/2026 12:00:00 AM,2024-2025,0
45540,COVID,State,Louisiana,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,54.9,8.2872,222,01/17/2026 12:00:00 AM,2024-2025,0
45541,COVID,State,South Dakota,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,20.8,1.4114,6002,01/17/2026 12:00:00 AM,2024-2025,0
45542,COVID,State,Louisiana,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,11.0,1.2549,5662,01/17/2026 12:00:00 AM,2024-2025,0
45543,COVID,State,Tennessee,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,38.0,19.0707,55,01/17/2026 12:00:00 AM,2024-2025,0
45544,COVID,State,Louisiana,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,11.0,1.2549,5662,01/17/2026 12:00:00 AM,2024-2025,0
45545,COVID,State,Tennessee,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,15.7,2.2718,2675,01/17/2026 12:00:00 AM,2024-2025,0
45546,COVID,State,Maryland,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,43.5,15.2391,88,01/17/2026 12:00:00 AM,2024-2025,0
45547,COVID,State,Texas,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,43.2,8.4009,730,01/17/2026 12:00:00 AM,2024-2025,0
45548,COVID,State,Maryland,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,6.4,6.0207,88,01/17/2026 12:00:00 AM,2024-2025,0
45549,COVID,State,Texas,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,28.5,7.3716,730,01/17/2026 12:00:00 AM,2024-2025,0
45550,COVID,State,Massachusetts,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,6.5,3.2892,208,01/17/2026 12:00:00 AM,2024-2025,0
45551,COVID,State,Texas,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,15.5,1.2158,26498,01/17/2026 12:00:00 AM,2024-2025,0
45552,COVID,State,Massachusetts,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,22.9,7.3589,208,01/17/2026 12:00:00 AM,2024-2025,0
45553,COVID,State,Utah,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,8.4,11.873,58,01/17/2026 12:00:00 AM,2024-2025,0
45554,COVID,State,Massachusetts,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,34.5,2.3584,8538,01/17/2026 12:00:00 AM,2024-2025,0
45555,COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,35.6,7.3083,293,01/17/2026 12:00:00 AM,2024-2025,0
45556,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,9.1,4.3724,235,01/17/2026 12:00:00 AM,2024-2025,0
45557,COVID,State,U.S. Virgin Islands,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,47.1,12.4042,93,01/17/2026 12:00:00 AM,2024-2025,0
45558,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,55.3,8.3352,219,01/17/2026 12:00:00 AM,2024-2025,0
45559,COVID,State,U.S. Virgin Islands,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,6.3,4.9127,93,01/17/2026 12:00:00 AM,2024-2025,0
45560,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,24.9,7.208,219,01/17/2026 12:00:00 AM,2024-2025,0
45561,COVID,State,Virginia,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,31.2,10.1548,147,01/17/2026 12:00:00 AM,2024-2025,0
45562,COVID,State,Missouri,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,55.6,25.9244,44,01/17/2026 12:00:00 AM,2024-2025,0
45563,COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,22.1,12.3141,92,01/17/2026 12:00:00 AM,2024-2025,0
45564,COVID,State,Missouri,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,19.7,2.8299,2428,01/17/2026 12:00:00 AM,2024-2025,0
45565,COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,26.9,3.3241,2877,01/17/2026 12:00:00 AM,2024-2025,0
45566,COVID,State,Montana,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,15.7,4.6566,297,01/17/2026 12:00:00 AM,2024-2025,0
45567,COVID,State,West Virginia,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,17.8,8.1875,102,01/17/2026 12:00:00 AM,2024-2025,0
45568,COVID,Substate,Pennsylvania-Rest of State,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,24.2,1.538,10735,01/17/2026 12:00:00 AM,2024-2025,0
45569,COVID,State,Nebraska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,47.9,8.3884,207,01/17/2026 12:00:00 AM,2024-2025,0
45570,COVID,State,West Virginia,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,6.3,4.6232,102,01/17/2026 12:00:00 AM,2024-2025,0
45571,COVID,State,Nebraska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,7.0,4.3545,207,01/17/2026 12:00:00 AM,2024-2025,0
45572,COVID,State,Wisconsin,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,19.4,8.6129,106,01/17/2026 12:00:00 AM,2024-2025,0
45573,COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,17.4,1.5979,4777,01/17/2026 12:00:00 AM,2024-2025,0
45574,COVID,State,Wisconsin,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,26.2,2.6607,2790,01/17/2026 12:00:00 AM,2024-2025,0
45575,COVID,State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,33.2,7.386199999999999,237,01/17/2026 12:00:00 AM,2024-2025,0
45576,COVID,State,Wisconsin,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,26.2,2.6607,2790,01/17/2026 12:00:00 AM,2024-2025,0
45577,COVID,State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,9.2,4.6599,237,01/17/2026 12:00:00 AM,2024-2025,0
45578,COVID,Substate,Illinois-City of Chicago,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,27.8,8.7859,139,01/17/2026 12:00:00 AM,2024-2025,0
45579,COVID,State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,31.4,1.3942,11075,01/17/2026 12:00:00 AM,2024-2025,0
45580,COVID,Substate,Illinois-City of Chicago,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,11.5,6.0936,139,01/17/2026 12:00:00 AM,2024-2025,0
45581,COVID,State,New Jersey,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,42.7,7.979,202,01/17/2026 12:00:00 AM,2024-2025,0
45582,COVID,Substate,Illinois-City of Chicago,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,33.3,9.3047,139,01/17/2026 12:00:00 AM,2024-2025,0
45583,COVID,State,New Mexico,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,38.5,7.8555,249,01/17/2026 12:00:00 AM,2024-2025,0
45584,COVID,Substate,Illinois-City of Chicago,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,27.4,2.1962,3714,01/17/2026 12:00:00 AM,2024-2025,0
45585,COVID,State,New Mexico,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,26.1,1.7939,6267,01/17/2026 12:00:00 AM,2024-2025,0
45586,COVID,Substate,Illinois-Rest of State,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,42.4,7.2668,316,01/17/2026 12:00:00 AM,2024-2025,0
45587,COVID,State,New York,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,26.9,8.471199999999998,261,01/17/2026 12:00:00 AM,2024-2025,0
45588,COVID,Substate,Illinois-Rest of State,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,24.5,1.6534,13211,01/17/2026 12:00:00 AM,2024-2025,0
45589,COVID,State,North Carolina,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,11.7,6.294,178,01/17/2026 12:00:00 AM,2024-2025,0
45590,COVID,Substate,New York-New York City,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,18.5,2.8322,2689,01/17/2026 12:00:00 AM,2024-2025,0
45591,COVID,State,North Carolina,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,15.7,5.4658,178,01/17/2026 12:00:00 AM,2024-2025,0
45592,COVID,Substate,New York-Rest of State,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,47.6,9.2013,184,01/17/2026 12:00:00 AM,2024-2025,0
45593,COVID,State,North Carolina,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,19.7,2.3322,6105,01/17/2026 12:00:00 AM,2024-2025,0
45594,COVID,Substate,New York-Rest of State,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,6.8,5.3878,184,01/17/2026 12:00:00 AM,2024-2025,0
45595,COVID,State,North Carolina,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,19.7,2.3322,6105,01/17/2026 12:00:00 AM,2024-2025,0
45596,COVID,Substate,New York-Rest of State,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,22.2,8.0347,184,01/17/2026 12:00:00 AM,2024-2025,0
45597,COVID,State,North Dakota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,6.3,3.8623,167,01/17/2026 12:00:00 AM,2024-2025,0
45598,COVID,Substate,Pennsylvania-Rest of State,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,47.0,9.894100000000002,160,01/17/2026 12:00:00 AM,2024-2025,0
45599,COVID,State,North Dakota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,19.6,1.7642,4093,01/17/2026 12:00:00 AM,2024-2025,0
45600,COVID,Substate,Pennsylvania-Rest of State,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,21.3,8.2141,160,01/17/2026 12:00:00 AM,2024-2025,0
45601,COVID,State,North Dakota,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,19.6,1.7642,4093,01/17/2026 12:00:00 AM,2024-2025,0
45602,COVID,State,Ohio,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,51.7,21.3329,66,01/17/2026 12:00:00 AM,2024-2025,0
45603,COVID,Substate,Texas-Bexar County,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,33.1,7.2445,222,01/17/2026 12:00:00 AM,2024-2025,0
45604,COVID,State,Ohio,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,15.8,10.7973,66,01/17/2026 12:00:00 AM,2024-2025,0
45605,COVID,Substate,Texas-Bexar County,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,34.0,7.1455,222,01/17/2026 12:00:00 AM,2024-2025,0
45606,COVID,State,Ohio,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,20.1,3.5549,2087,01/17/2026 12:00:00 AM,2024-2025,0
45607,COVID,Substate,Texas-City of Houston,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,35.4,7.503599999999999,216,01/17/2026 12:00:00 AM,2024-2025,0
45608,COVID,State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,51.7,9.7382,140,01/17/2026 12:00:00 AM,2024-2025,0
45609,COVID,Substate,Texas-City of Houston,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 3,01/18/2025 12:00:00 AM,18.7,1.1421,8839,01/17/2026 12:00:00 AM,2024-2025,0
45610,COVID,State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,26.6,8.2299,140,01/17/2026 12:00:00 AM,2024-2025,0
45611,COVID,Substate,Texas-Rest of State,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,44.7,9.7995,292,01/17/2026 12:00:00 AM,2024-2025,0
45612,COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,22.6,5.7611,364,01/17/2026 12:00:00 AM,2024-2025,0
45613,COVID,State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,45.8,8.6509,441,01/17/2026 12:00:00 AM,2024-2025,0
45614,COVID,State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/18/2025 12:00:00 AM,7.7,4.2726,441,01/17/2026 12:00:00 AM,2024-2025,0
45615,COVID,State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,22.1,7.2145,441,01/17/2026 12:00:00 AM,2024-2025,0
45616,COVID,State,Pennsylvania,Overall,18+ years,Up-to-date,Yes,January Week 3,01/18/2025 12:00:00 AM,24.4,1.7563,17601,01/17/2026 12:00:00 AM,2024-2025,0
45617,COVID,State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/18/2025 12:00:00 AM,45.4,6.0413,371,01/17/2026 12:00:00 AM,2024-2025,0
45618,COVID,State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,38.3,5.9825,371,01/17/2026 12:00:00 AM,2024-2025,0
45619,COVID,State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,01/18/2025 12:00:00 AM,22.2,9.4881,108,01/17/2026 12:00:00 AM,2024-2025,0
